TRINITY_DN20469_c0_g1_i1	Serine/threonine protein phosphatase 2A 59 kDa regulatory subunit B' eta isoform
TRINITY_DN49321_c0_g1_i1	hypothetical protein AK812_SmicGene18172
TRINITY_DN58053_c0_g1_i1	hypothetical protein AK812_SmicGene22284
TRINITY_DN64209_c0_g1_i1	hypothetical protein AK812_SmicGene44212
TRINITY_DN13472_c0_g2_i1	fatty acid--CoA ligase
TRINITY_DN13661_c0_g2_i1	---NA---
TRINITY_DN28868_c0_g1_i1	---NA---
TRINITY_DN49900_c0_g1_i1	---NA---
TRINITY_DN54400_c0_g1_i1	hypothetical protein AK812_SmicGene39541
TRINITY_DN65266_c0_g1_i1	lysine methyltransferase SET6
TRINITY_DN27912_c0_g1_i1	---NA---
TRINITY_DN6811_c0_g1_i1	---NA---
TRINITY_DN10960_c0_g1_i1	---NA---
TRINITY_DN11327_c0_g1_i1	Alpha-ketoglutarate-dependent dioxygenase alkB-like 3
TRINITY_DN59019_c0_g1_i1	---NA---
TRINITY_DN18451_c0_g1_i1	---NA---
TRINITY_DN60901_c0_g1_i1	---NA---
TRINITY_DN52468_c0_g1_i1	---NA---
TRINITY_DN1840_c0_g1_i1	2-isopropylmalate synthase
TRINITY_DN22500_c0_g1_i1	---NA---
TRINITY_DN3801_c0_g1_i1	---NA---
TRINITY_DN45315_c0_g1_i1	putative E3 ubiquitin-protein ligase HERC1
TRINITY_DN17686_c0_g2_i2	hypothetical protein AK812_SmicGene20675
TRINITY_DN28322_c0_g1_i1	---NA---
TRINITY_DN30486_c0_g1_i1	hypothetical protein AK812_SmicGene23834
TRINITY_DN58260_c0_g1_i1	"Geranylgeranyl diphosphate reductase
TRINITY_DN5322_c0_g1_i1	Tubulin alpha-3 chain
TRINITY_DN18237_c0_g3_i1	tpr repeat-containing protein
TRINITY_DN67093_c0_g1_i1	Fanconi anemia group J protein-like
TRINITY_DN3474_c0_g2_i1	Protein NLRC3
TRINITY_DN36850_c0_g1_i1	---NA---
TRINITY_DN35401_c0_g1_i1	---NA---
TRINITY_DN67095_c0_g1_i1	---NA---
TRINITY_DN22932_c0_g1_i1	hypothetical protein AK812_SmicGene30871
TRINITY_DN645_c0_g1_i1	---NA---
TRINITY_DN21669_c0_g1_i14	Alpha-protein kinase vwkA
TRINITY_DN13342_c0_g1_i1	Structural maintenance of chromosomes protein 3
TRINITY_DN12688_c0_g1_i1	Ankyrin repeat domain-containing protein 17
TRINITY_DN23252_c0_g1_i1	Uncharacterized protein ycf45
TRINITY_DN27706_c0_g1_i1	---NA---
TRINITY_DN28113_c0_g1_i1	---NA---
TRINITY_DN28561_c0_g1_i1	---NA---
TRINITY_DN30894_c0_g1_i1	---NA---
TRINITY_DN43929_c0_g1_i1	Kynurenine 3-monooxygenase
TRINITY_DN50872_c0_g1_i1	Pentatricopeptide repeat-containing protein
TRINITY_DN52072_c0_g1_i1	hypothetical protein AK812_SmicGene8820
TRINITY_DN52857_c0_g1_i1	---NA---
TRINITY_DN59065_c0_g1_i1	---NA---
TRINITY_DN60754_c0_g1_i1	Pre-mRNA-processing factor 40-like A
TRINITY_DN64167_c0_g1_i1	---NA---
TRINITY_DN64254_c0_g1_i1	hypothetical protein AK812_SmicGene38007
TRINITY_DN24531_c0_g1_i1	---NA---
TRINITY_DN30876_c0_g1_i1	Exosome complex component RRP42
TRINITY_DN12908_c0_g1_i1	isoleucyl-tRNA synthetase family protein
TRINITY_DN16345_c1_g1_i1	putative E3 ubiquitin-protein ligase HERC1
TRINITY_DN11420_c0_g1_i1	Potassium voltage-gated channel subfamily B member 2
TRINITY_DN64092_c0_g1_i1	hypothetical protein AK812_SmicGene49137
TRINITY_DN27059_c0_g1_i1	---NA---
TRINITY_DN5946_c0_g1_i1	probable ubiquitin-like-specific protease 2B isoform X3
TRINITY_DN45215_c0_g1_i1	Ig domain protein group 2 domain protein
TRINITY_DN14267_c0_g1_i1	---NA---
TRINITY_DN7427_c0_g2_i1	"1
TRINITY_DN4136_c0_g1_i1	hypothetical protein AK812_SmicGene5885
TRINITY_DN62420_c0_g1_i1	---NA---
TRINITY_DN47145_c0_g1_i1	hypothetical protein AK812_SmicGene23260
TRINITY_DN35904_c0_g1_i1	hypothetical protein AK812_SmicGene31580
TRINITY_DN10231_c0_g1_i1	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
TRINITY_DN10401_c0_g2_i1	---NA---
TRINITY_DN27464_c0_g1_i1	Cathepsin B-like cysteine proteinase 6
TRINITY_DN28553_c0_g1_i1	---NA---
TRINITY_DN33154_c0_g1_i1	---NA---
TRINITY_DN3692_c0_g1_i1	hypothetical protein AK812_SmicGene3638
TRINITY_DN47874_c0_g1_i1	hypothetical protein AK812_SmicGene15648
TRINITY_DN57027_c0_g1_i1	plastid coproporphyrinogen oxidase isoform 1
TRINITY_DN58817_c0_g1_i1	---NA---
TRINITY_DN59149_c0_g1_i1	Catalase-peroxidase 1
TRINITY_DN629_c0_g1_i1	---NA---
TRINITY_DN63069_c0_g1_i1	hypothetical protein AK812_SmicGene31580
TRINITY_DN65946_c0_g1_i1	Uncharacterized protein K02A2.1
TRINITY_DN9100_c0_g2_i1	hypothetical protein AK812_SmicGene6317
TRINITY_DN23171_c0_g1_i1	Calcium-dependent protein kinase 2
TRINITY_DN41073_c0_g1_i1	hypothetical protein AK812_SmicGene21397
TRINITY_DN333_c0_g1_i1	hypothetical protein AK812_SmicGene31643
TRINITY_DN8958_c0_g1_i1	putative E3 ubiquitin-protein ligase HERC2
TRINITY_DN12733_c0_g1_i1	Helicase domino
TRINITY_DN18970_c0_g1_i1	P2X receptor E
TRINITY_DN33028_c0_g1_i1	hypothetical protein AK812_SmicGene26063
TRINITY_DN10541_c0_g2_i1	Ankyrin repeat domain-containing protein 17
TRINITY_DN9443_c0_g1_i1	hypothetical protein PHYBLDRAFT_130148
TRINITY_DN8146_c0_g1_i1	"Pentatricopeptide repeat-containing protein
TRINITY_DN65383_c0_g1_i1	hypothetical protein AK812_SmicGene6200
TRINITY_DN8292_c0_g2_i1	GDP-mannose transporter GONST4
TRINITY_DN29471_c0_g1_i1	---NA---
TRINITY_DN16512_c0_g1_i2	Regulator of nonsense transcripts 1
TRINITY_DN50620_c0_g1_i1	hypothetical protein AK812_SmicGene29172
TRINITY_DN57573_c0_g1_i1	Coatomer subunit beta'
TRINITY_DN55619_c0_g1_i1	protein kinase domain-containing protein
TRINITY_DN39931_c0_g1_i1	hypothetical protein AK812_SmicGene35436
TRINITY_DN68190_c0_g1_i1	---NA---
TRINITY_DN12030_c0_g1_i1	chloroplast soluble peridinin-chlorophyll a-binding protein precursor
TRINITY_DN10473_c0_g1_i1	---NA---
TRINITY_DN13236_c0_g1_i1	"Pentatricopeptide repeat-containing protein
TRINITY_DN53000_c0_g1_i1	---NA---
TRINITY_DN41390_c0_g1_i1	Pantetheinase
TRINITY_DN28012_c0_g1_i1	---NA---
TRINITY_DN60675_c0_g1_i1	---NA---
TRINITY_DN58616_c0_g1_i1	---NA---
TRINITY_DN5778_c0_g1_i1	predicted protein
TRINITY_DN59151_c0_g1_i1	---NA---
TRINITY_DN31790_c0_g1_i1	hypothetical protein AK812_SmicGene43994
TRINITY_DN56981_c0_g1_i1	Werner Syndrome-like exonuclease
TRINITY_DN11947_c0_g3_i1	"Chaperone protein ClpC1
TRINITY_DN70031_c0_g1_i1	---NA---
TRINITY_DN64728_c0_g1_i1	"Bicarbonate transporter
TRINITY_DN20364_c0_g1_i1	Elongation factor 4
TRINITY_DN12956_c0_g1_i1	Sodium/hydrogen exchanger 8
TRINITY_DN12412_c1_g1_i1	Ankyrin repeat domain-containing protein 50
TRINITY_DN25064_c0_g1_i1	---NA---
TRINITY_DN36775_c0_g1_i1	hypothetical protein AK812_SmicGene4283
TRINITY_DN60269_c0_g1_i1	---NA---
TRINITY_DN45745_c0_g1_i1	---NA---
TRINITY_DN66169_c0_g1_i1	hypothetical protein AK812_SmicGene28665
TRINITY_DN61915_c0_g1_i1	---NA---
TRINITY_DN34702_c0_g1_i1	UPF0202 protein KRE33
TRINITY_DN40990_c0_g1_i1	Ras-related protein Rab-6.2
TRINITY_DN54622_c0_g1_i1	Adenosine 3'-phospho 5'-phosphosulfate transporter 1
TRINITY_DN44575_c0_g1_i1	SEP2_EMIHURecName: Full=Protein disulfide-isomerase-like protein EhSep2; Flags: Precursor
TRINITY_DN24439_c0_g1_i1	hypothetical protein AK812_SmicGene5801
TRINITY_DN34240_c0_g1_i1	hypothetical protein AK812_SmicGene11138
TRINITY_DN50276_c0_g1_i1	"hypothetical protein AK812_SmicGene48312
TRINITY_DN3922_c0_g1_i1	---NA---
TRINITY_DN60254_c0_g1_i1	---NA---
TRINITY_DN24453_c0_g1_i1	Tic20 family protein
TRINITY_DN57281_c0_g1_i1	Potassium voltage-gated channel subfamily H member 6
TRINITY_DN49532_c0_g1_i1	---NA---
TRINITY_DN67184_c0_g1_i1	hypothetical protein AK812_SmicGene32261
TRINITY_DN12134_c0_g2_i1	E3 ubiquitin-protein ligase TRIM71
TRINITY_DN3324_c0_g2_i1	hypothetical protein AK812_SmicGene33554
TRINITY_DN48928_c0_g1_i1	UTP--glucose-1-phosphate uridylyltransferase
TRINITY_DN50856_c0_g1_i1	Calcium-dependent protein kinase 2
TRINITY_DN51265_c0_g1_i1	hypothetical protein AK812_SmicGene37711
TRINITY_DN59137_c0_g1_i1	RNA-binding protein squid
TRINITY_DN63353_c0_g1_i1	---NA---
TRINITY_DN63781_c0_g1_i1	Aldo/keto reductase family protein
TRINITY_DN25311_c0_g1_i1	hypothetical protein AK812_SmicGene46351
TRINITY_DN18844_c0_g3_i2	hypothetical protein AK812_SmicGene13692
TRINITY_DN63904_c0_g1_i1	hypothetical protein AK812_SmicGene13370
TRINITY_DN19224_c0_g1_i5	hydroxyacylglutathione hydrolase
TRINITY_DN59254_c0_g1_i1	BTB and MATH domain-containing protein 42
TRINITY_DN6461_c0_g1_i1	Kinase D-interacting substrate of 220 kDa
TRINITY_DN43944_c0_g1_i1	hypothetical protein AK812_SmicGene24132
TRINITY_DN58836_c0_g1_i1	putative E3 ubiquitin-protein ligase HERC1
TRINITY_DN15445_c0_g1_i1	---NA---
TRINITY_DN48980_c0_g1_i1	hypothetical protein AK812_SmicGene42695
TRINITY_DN31532_c0_g1_i1	hypothetical protein AK812_SmicGene40417
TRINITY_DN20716_c0_g2_i2	---NA---
TRINITY_DN34040_c0_g1_i1	hypothetical protein AK812_SmicGene32757
TRINITY_DN9907_c0_g1_i1	2-oxoglutarate and iron-dependent oxygenase domain-containing protein 2
TRINITY_DN49644_c0_g1_i1	---NA---
TRINITY_DN40960_c0_g1_i1	---NA---
TRINITY_DN20839_c4_g2_i1	E3 ubiquitin-protein ligase HERC2
TRINITY_DN66593_c0_g1_i1	---NA---
TRINITY_DN7463_c0_g1_i1	---NA---
TRINITY_DN67865_c0_g1_i1	---NA---
TRINITY_DN7906_c0_g1_i1	DNA gyrase subunit A
TRINITY_DN9406_c0_g2_i1	Serine/threonine-protein phosphatase 2A activator
TRINITY_DN64032_c0_g1_i1	Tubulin epsilon chain
TRINITY_DN26936_c0_g1_i1	hypothetical protein AK812_SmicGene1451
TRINITY_DN35865_c0_g1_i1	"putative 3'
TRINITY_DN41671_c0_g1_i1	---NA---
TRINITY_DN48333_c0_g1_i1	putative E3 ubiquitin-protein ligase RNF217
TRINITY_DN3062_c0_g1_i1	Calmodulin-like protein 12
TRINITY_DN11946_c0_g1_i1	Kinesin-like protein KIF15
TRINITY_DN18975_c0_g1_i3	"helicase
TRINITY_DN16312_c0_g1_i3	Cyclic nucleotide-gated cation channel alpha-3
TRINITY_DN17518_c0_g1_i1	hypothetical protein AK812_SmicGene36551
TRINITY_DN15089_c0_g1_i1	Trifunctional nucleotide phosphoesterase protein YfkN
TRINITY_DN26604_c0_g1_i1	---NA---
TRINITY_DN23257_c0_g1_i1	hypothetical protein AK812_SmicGene6208
TRINITY_DN2815_c0_g2_i1	Protein Red
TRINITY_DN2706_c0_g1_i1	Low-affinity potassium transport protein
TRINITY_DN49237_c0_g1_i1	Myosin light chain kinase A
TRINITY_DN26275_c0_g1_i1	---NA---
TRINITY_DN68680_c0_g1_i1	hypothetical protein AK812_SmicGene13840
TRINITY_DN1558_c0_g1_i1	hypothetical protein EMIHUDRAFT_449972
TRINITY_DN30562_c0_g1_i1	"bifunctional purine biosynthesis protein
TRINITY_DN23981_c0_g1_i1	hypothetical protein AK812_SmicGene37256
TRINITY_DN66748_c0_g1_i1	Cryptochrome-2
TRINITY_DN18729_c0_g1_i6	hypothetical protein THAOC_24224
TRINITY_DN800_c0_g1_i1	(6-4)DNA photolyase
TRINITY_DN12834_c0_g1_i2	hypothetical protein AK812_SmicGene11816
TRINITY_DN15043_c0_g2_i2	"putative sulfite oxidase
TRINITY_DN22381_c0_g1_i1	---NA---
TRINITY_DN24803_c0_g1_i1	hypothetical protein AK812_SmicGene40052
TRINITY_DN52386_c0_g1_i1	---NA---
TRINITY_DN38942_c0_g1_i1	Glutamate--cysteine ligase catalytic subunit
TRINITY_DN4048_c0_g1_i1	"putative transferase caf-17
TRINITY_DN10890_c0_g2_i1	"methyltransferase
TRINITY_DN176_c0_g1_i1	hypothetical protein AK812_SmicGene6079
TRINITY_DN21899_c0_g1_i1	"Ankyrin repeat
TRINITY_DN24228_c0_g1_i1	"O-glycoside alpha-1
TRINITY_DN62445_c0_g1_i1	predicted protein
TRINITY_DN19727_c1_g1_i1	---NA---
TRINITY_DN48687_c0_g1_i1	---NA---
TRINITY_DN15921_c0_g1_i1	Calcium-dependent protein kinase 19
TRINITY_DN12285_c0_g1_i1	Sodium/hydrogen exchanger 7
TRINITY_DN18856_c0_g1_i1	Gamma-aminobutyric acid type B receptor subunit 2
TRINITY_DN539_c0_g1_i1	Mediator of DNA damage checkpoint protein 1
TRINITY_DN40878_c0_g1_i1	putative sodium-coupled neutral amino acid transporter 6
TRINITY_DN66845_c0_g1_i1	---NA---
TRINITY_DN36769_c0_g1_i1	---NA---
TRINITY_DN59530_c0_g1_i1	---NA---
TRINITY_DN60837_c0_g1_i1	---NA---
TRINITY_DN6432_c0_g1_i1	putative E3 ubiquitin-protein ligase HERC1
TRINITY_DN39123_c0_g1_i1	P-type proton ATPase
TRINITY_DN9697_c0_g1_i1	hypothetical protein BN14_03902
TRINITY_DN54329_c0_g1_i1	F-box protein
TRINITY_DN9313_c0_g2_i1	hypothetical protein AK812_SmicGene3478
TRINITY_DN55459_c0_g1_i1	"putative enoyl-CoA hydratase
TRINITY_DN42620_c0_g1_i1	Chaperone protein DnaJ
TRINITY_DN53558_c0_g1_i1	---NA---
TRINITY_DN13490_c0_g2_i1	predicted protein
TRINITY_DN54255_c0_g1_i1	Suppressor of glycerol defect protein 1
TRINITY_DN61379_c0_g1_i1	hypothetical protein AK812_SmicGene39992
TRINITY_DN60404_c0_g1_i1	Retrovirus-related Pol polyprotein from transposon TNT 1-94
TRINITY_DN42345_c0_g1_i1	E3 ubiquitin-protein ligase HACE1
TRINITY_DN56998_c0_g1_i1	E3 ubiquitin-protein ligase RNF14
TRINITY_DN58178_c0_g1_i1	---NA---
TRINITY_DN14754_c0_g2_i1	Protein-lysine methyltransferase METTL21B
TRINITY_DN17805_c0_g1_i1	hypothetical protein AK812_SmicGene26398
TRINITY_DN34741_c0_g1_i1	Ankyrin repeat domain-containing protein 50
TRINITY_DN40855_c0_g1_i1	Splicing factor 3A subunit 1
TRINITY_DN34867_c0_g1_i1	---NA---
TRINITY_DN10594_c0_g1_i1	protein kinase domain-containing protein
TRINITY_DN27803_c0_g1_i1	JmjC domain-containing protein 7
TRINITY_DN32120_c0_g1_i1	hypothetical protein AK812_SmicGene34602
TRINITY_DN12865_c0_g1_i1	calcium-dependent protein kinase CDPK2A
TRINITY_DN49456_c0_g1_i1	Calcium/calmodulin-dependent protein kinase type IV
TRINITY_DN1279_c0_g1_i1	Sodium channel protein type 10 subunit alpha
TRINITY_DN47737_c0_g1_i1	"Pentatricopeptide repeat-containing protein
TRINITY_DN15819_c0_g1_i1	Pantothenate kinase 2
TRINITY_DN30610_c0_g1_i1	hypothetical protein AK812_SmicGene36824
TRINITY_DN36222_c0_g1_i1	---NA---
TRINITY_DN20918_c0_g1_i1	Elongation factor 2
TRINITY_DN58156_c0_g1_i1	Mitochondrial dicarboxylate/tricarboxylate transporter DTC
TRINITY_DN16522_c1_g1_i1	---NA---
TRINITY_DN3822_c0_g1_i1	---NA---
TRINITY_DN17541_c0_g1_i1	Protein phosphatase 2C-like 1
TRINITY_DN64229_c0_g1_i1	Ankyrin repeat and KH domain-containing protein mask
TRINITY_DN31165_c0_g1_i1	Fidgetin-like protein 1
TRINITY_DN15208_c0_g1_i1	Histone-lysine N-methyltransferase setd3
TRINITY_DN41060_c0_g1_i1	hypothetical protein TGRUB_225720
TRINITY_DN57358_c0_g1_i1	hypothetical protein AK812_SmicGene7124
TRINITY_DN62551_c0_g1_i1	predicted protein
TRINITY_DN26320_c0_g1_i1	Calmodulin-1
TRINITY_DN16667_c1_g1_i1	tRNA (guanine(10)-N2)-methyltransferase
TRINITY_DN20898_c0_g2_i1	hypothetical protein AK812_SmicGene35098
TRINITY_DN15596_c0_g2_i1	"50S ribosomal protein L12
TRINITY_DN42466_c0_g1_i1	---NA---
TRINITY_DN22349_c0_g1_i1	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
TRINITY_DN28485_c0_g1_i1	---NA---
TRINITY_DN60189_c0_g1_i1	Cation channel sperm-associated protein 1
TRINITY_DN29711_c0_g1_i1	---NA---
TRINITY_DN17338_c1_g1_i1	---NA---
TRINITY_DN55733_c0_g1_i1	"Pentatricopeptide repeat-containing protein
TRINITY_DN55131_c0_g1_i1	"KChain K
TRINITY_DN61756_c0_g1_i1	---NA---
TRINITY_DN20813_c0_g1_i1	Ankyrin-2
TRINITY_DN57169_c0_g1_i1	---NA---
TRINITY_DN51060_c0_g1_i1	---NA---
TRINITY_DN65245_c0_g1_i1	related to PDR16-protein involved in lipid biosynthesis and multidrug resistance / PHO13-4-nitrophenylphosphatase
TRINITY_DN66393_c0_g1_i1	Isocitrate lyase
TRINITY_DN65860_c0_g1_i1	hypothetical protein AK812_SmicGene2481
TRINITY_DN27076_c0_g1_i1	hypothetical protein AK812_SmicGene26633
TRINITY_DN50930_c0_g1_i1	"Pentatricopeptide repeat-containing protein
TRINITY_DN33724_c0_g1_i1	hypothetical protein AK812_SmicGene28492
TRINITY_DN22669_c0_g1_i1	Flap endonuclease 1-A
TRINITY_DN48538_c0_g1_i1	RNA pseudouridylate synthase domain-containing protein 1
TRINITY_DN53623_c0_g1_i1	---NA---
TRINITY_DN37077_c0_g1_i1	---NA---
TRINITY_DN16896_c0_g1_i2	hypothetical protein AK812_SmicGene29709
TRINITY_DN1850_c0_g1_i1	hypothetical protein AK812_SmicGene36995
TRINITY_DN20433_c0_g2_i2	sepiapterin reductase
TRINITY_DN21430_c0_g1_i2	ABC transporter G family member 22
TRINITY_DN31152_c0_g1_i1	hypothetical protein AK812_SmicGene30895
TRINITY_DN40968_c0_g1_i1	hypothetical protein AK812_SmicGene12602
TRINITY_DN55299_c0_g1_i1	"GDT1-like protein 1
TRINITY_DN60978_c0_g1_i1	---NA---
TRINITY_DN63955_c0_g1_i1	Sodium channel protein type 11 subunit alpha
TRINITY_DN33493_c0_g1_i1	hypothetical protein AK812_SmicGene39269
TRINITY_DN26760_c0_g1_i1	hypothetical protein AK812_SmicGene20196
TRINITY_DN26982_c0_g1_i1	"Endoplasmic reticulum mannosyl-oligosaccharide 1
TRINITY_DN27383_c0_g1_i1	---NA---
TRINITY_DN37495_c0_g1_i1	---NA---
TRINITY_DN62146_c0_g1_i1	---NA---
TRINITY_DN58926_c0_g1_i1	hypothetical protein AK812_SmicGene8505
TRINITY_DN10177_c0_g2_i1	---NA---
TRINITY_DN28935_c0_g1_i1	"hypothetical protein AK812_SmicGene46385
TRINITY_DN34517_c0_g1_i1	---NA---
TRINITY_DN17555_c2_g1_i1	hypothetical protein AK812_SmicGene36204
TRINITY_DN47900_c0_g1_i1	Parkin coregulated gene protein-like
TRINITY_DN27985_c0_g1_i1	---NA---
TRINITY_DN48562_c0_g1_i1	"Pentatricopeptide repeat-containing protein
TRINITY_DN60316_c0_g1_i1	---NA---
TRINITY_DN69594_c0_g1_i1	---NA---
TRINITY_DN50533_c0_g1_i1	putative E3 ubiquitin-protein ligase HERC1
TRINITY_DN23880_c0_g1_i1	hypothetical protein AK812_SmicGene13904
TRINITY_DN55016_c0_g1_i1	Protein phosphatase 2C-like 1
TRINITY_DN40407_c0_g1_i1	hypothetical protein AK812_SmicGene7694
TRINITY_DN61686_c0_g1_i1	putative transmembrane protein
TRINITY_DN59815_c0_g1_i1	Calmodulin-like protein 4
TRINITY_DN19751_c0_g1_i5	Phosphotriesterase-related protein
TRINITY_DN47849_c0_g1_i1	Nephrocystin-3
TRINITY_DN57620_c0_g1_i1	protein phosphatase 2c
TRINITY_DN21272_c0_g2_i2	Stress-induced-phosphoprotein 1
TRINITY_DN31104_c0_g1_i1	Kelch-like protein 8
TRINITY_DN39730_c0_g1_i1	Cytochrome b5
TRINITY_DN12500_c0_g1_i1	predicted protein
TRINITY_DN40259_c0_g1_i1	hypothetical protein AK812_SmicGene39809
TRINITY_DN4886_c0_g1_i1	hypothetical protein AK812_SmicGene2495
TRINITY_DN42906_c0_g1_i1	hypothetical protein AK812_SmicGene16514
TRINITY_DN55122_c0_g1_i1	hypothetical protein AK812_SmicGene39806
TRINITY_DN67060_c0_g1_i1	---NA---
TRINITY_DN18777_c0_g3_i1	50S ribosomal protein L27
TRINITY_DN17705_c0_g1_i1	hypothetical protein AK812_SmicGene44755
TRINITY_DN31207_c0_g1_i1	Sulfite oxidase
TRINITY_DN57441_c0_g1_i1	hypothetical protein AK812_SmicGene28130
TRINITY_DN2384_c0_g2_i1	"Pentatricopeptide repeat-containing protein
TRINITY_DN23913_c0_g1_i1	"Protease Do-like 2
TRINITY_DN24238_c0_g1_i1	Alpha-ketoglutarate-dependent dioxygenase alkB-like 3
TRINITY_DN25397_c0_g1_i1	hypothetical protein AK812_SmicGene41669
TRINITY_DN9956_c0_g2_i1	hypothetical protein AK812_SmicGene6893
TRINITY_DN42208_c0_g1_i1	"Dynein heavy chain 1
TRINITY_DN55760_c0_g1_i1	E3 ubiquitin-protein ligase RNF13
TRINITY_DN15311_c0_g1_i1	"potassium channel
TRINITY_DN27530_c0_g1_i1	putative inorganic phosphate transporter 1-3
TRINITY_DN28212_c0_g1_i1	---NA---
TRINITY_DN54860_c0_g1_i1	Pyrazinamidase/nicotinamidase
TRINITY_DN34405_c0_g1_i1	---NA---
TRINITY_DN7207_c0_g2_i1	Transmembrane and TPR repeat-containing protein 3
TRINITY_DN10185_c0_g1_i1	Retrovirus-related Pol polyprotein from transposon TNT 1-94
TRINITY_DN35739_c0_g1_i1	---NA---
TRINITY_DN49337_c0_g1_i1	---NA---
TRINITY_DN13581_c0_g2_i1	Selenoprotein O-like
TRINITY_DN40197_c0_g1_i1	putative pentatricopeptide repeat-containing protein
TRINITY_DN6550_c0_g2_i1	Calcium-binding protein 1
TRINITY_DN9474_c0_g1_i1	unnamed protein product
TRINITY_DN38448_c0_g1_i1	putative prolyl 4-hydroxylase 4
TRINITY_DN47913_c0_g1_i1	unnamed protein product
TRINITY_DN36383_c0_g1_i1	---NA---
TRINITY_DN53981_c0_g1_i1	---NA---
TRINITY_DN34319_c0_g1_i1	---NA---
TRINITY_DN24104_c0_g1_i1	hypothetical protein THAOC_36595
TRINITY_DN29899_c0_g1_i1	Eukaryotic translation initiation factor 3 subunit K
TRINITY_DN12968_c0_g1_i1	putative sodium-coupled neutral amino acid transporter 6
TRINITY_DN13740_c0_g1_i1	Retrovirus-related Pol polyprotein from transposon TNT 1-94
TRINITY_DN32504_c0_g1_i1	---NA---
TRINITY_DN33206_c0_g1_i1	Mitochondrial substrate carrier family protein N
TRINITY_DN19777_c1_g2_i3	monoamine oxidase
TRINITY_DN19273_c0_g1_i3	hypothetical protein AK812_SmicGene7396
TRINITY_DN38328_c0_g1_i1	alpha-glucosidase
TRINITY_DN6927_c0_g1_i1	Diacylglycerol O-acyltransferase 2
TRINITY_DN32891_c0_g1_i1	hypothetical protein AK812_SmicGene8968
TRINITY_DN61338_c0_g1_i1	---NA---
TRINITY_DN19244_c1_g1_i1	---NA---
TRINITY_DN64291_c0_g1_i1	"Serine--tRNA ligase
TRINITY_DN13216_c0_g2_i1	ADP-ribosylation factor
TRINITY_DN61872_c0_g1_i1	---NA---
TRINITY_DN30606_c0_g1_i1	hypothetical protein AK812_SmicGene16471
TRINITY_DN40284_c0_g1_i1	hypothetical protein AK812_SmicGene23494
TRINITY_DN53523_c0_g1_i1	---NA---
TRINITY_DN47289_c0_g1_i1	U6 snRNA-associated Sm-like protein LSm7
TRINITY_DN13982_c0_g1_i3	SAP domain protein
TRINITY_DN50086_c0_g1_i1	Desumoylating isopeptidase 2
TRINITY_DN14367_c0_g2_i2	"Methylmalonic aciduria and homocystinuria type D-like
TRINITY_DN30403_c0_g1_i1	---NA---
TRINITY_DN68951_c0_g1_i1	putative E3 ubiquitin-protein ligase HERC1
TRINITY_DN18127_c0_g1_i3	hypothetical protein AK812_SmicGene28242
TRINITY_DN47005_c0_g1_i1	hypothetical protein EMIHUDRAFT_237289
TRINITY_DN20309_c0_g2_i1	ammonium transporter
TRINITY_DN44248_c0_g1_i1	---NA---
TRINITY_DN631_c0_g1_i1	60S ribosomal protein L12
TRINITY_DN41806_c0_g1_i1	---NA---
TRINITY_DN69298_c0_g1_i1	---NA---
TRINITY_DN18994_c0_g2_i1	hypothetical protein AK812_SmicGene15985
TRINITY_DN33278_c0_g1_i1	hypothetical protein AK812_SmicGene33310
TRINITY_DN36755_c0_g1_i1	"Threonine--tRNA ligase
TRINITY_DN59226_c0_g1_i1	hypothetical protein AK812_SmicGene10608
TRINITY_DN17008_c0_g1_i1	60S ribosomal protein L11
TRINITY_DN37419_c0_g1_i1	---NA---
TRINITY_DN68662_c0_g1_i1	---NA---
TRINITY_DN22750_c0_g1_i1	Trehalase
TRINITY_DN57414_c0_g1_i1	---NA---
TRINITY_DN52412_c0_g1_i1	---NA---
TRINITY_DN59540_c0_g1_i1	---NA---
TRINITY_DN59706_c0_g1_i1	---NA---
TRINITY_DN1503_c0_g1_i1	Ammonium transporter 2
TRINITY_DN51161_c0_g1_i1	Serine/threonine-protein phosphatase PP2A catalytic subunit
TRINITY_DN13130_c0_g2_i1	Formate dehydrogenase
TRINITY_DN59496_c0_g1_i1	---NA---
TRINITY_DN20157_c0_g3_i1	---NA---
TRINITY_DN60911_c0_g1_i1	Potassium voltage-gated channel subfamily C member 2
TRINITY_DN63219_c0_g1_i1	---NA---
TRINITY_DN16169_c0_g2_i1	putative RNA-binding protein
TRINITY_DN42279_c0_g1_i1	hypothetical protein AK812_SmicGene12341
TRINITY_DN47539_c0_g1_i1	---NA---
TRINITY_DN62952_c0_g1_i1	ion transporter
TRINITY_DN4740_c0_g2_i1	---NA---
TRINITY_DN34767_c0_g1_i1	---NA---
TRINITY_DN28893_c0_g1_i1	membrane protein
TRINITY_DN39368_c0_g1_i1	putative glucuronosyltransferase
TRINITY_DN26397_c0_g1_i1	---NA---
TRINITY_DN37957_c0_g1_i1	---NA---
TRINITY_DN62218_c0_g1_i1	---NA---
TRINITY_DN26875_c0_g1_i1	---NA---
TRINITY_DN22161_c0_g1_i1	hypothetical protein AK812_SmicGene4766
TRINITY_DN12245_c0_g2_i1	hypothetical protein AK812_SmicGene40566
TRINITY_DN16619_c0_g1_i2	Major basic nuclear protein 2
